type_ownership;Nome Edificio;Descrizione Edificio;Indirizzo;address_secondary;Destinazione_uso;id_building;city
TER;immobile 483;Verificare laccatastamento : i mappali B e 212 non esisteono più come area cimiteriale(B) ed Ente Urbano(212) ai Terreni (NON sono visualizzati nell Estratto Mappa).;GIOIA DEL COLLE  VIA G. DANNUNZIO/SNC;;;2689023;072021
TER;immobile 484;STRADA COMUNALE EXTRAURBANA DA VERIFICARE SE ESISTE ANCORA.;GIOIOA DEL COLLE Str. DEL BAMBINO SNC;;;2689022;072021
TER;immobile 485;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vicinale BOCCACCIO SNC;;;2689021;072021
TER;immobile 486;STRADA (VICINALE) COMUNALE EXTRAURBANA da verificare.;GIOIA DEL COLLE  STRADA BRUNO SNC;;;2689020;072021
TER;immobile 487;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIA DEL COLLE  STRADA VICINALE CALABRESE SNC;;;2689019;072021
TER;immobile 488;STRADA COMUNALE EXTRAURBANA;GIOIOA DEL COLLE CAPO CARRARO DELLA MURGIA SNC;;;2689018;072021
TER;immobile 489;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. DELLA CAPPELLA SNC;;;2689017;072021
TER;immobile 49;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CAPITELLI SNC;;;2689452;072021
TER;immobile 490;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. CARLOTTO SNC;;;2689016;072021
TER;immobile 491;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vCARRARO ALBERICCHIO SNC;;;2689015;072021
TER;immobile 492;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. v.CARRARO ALVERICCHI SNC;;;2689014;072021
TER;immobile 493;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic.CARRARO BARBERIO SNC;;;2689013;072021
TER;immobile 494;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. v.CARRARO BARTOLOMEO SNC;;;2689012;072021
TER;immobile 495;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic.CARRARO CARVUTTO SNC;;;2689011;072021
TER;immobile 496;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. v.CARRARO COSTANTINO SNC;;;2689010;072021
TER;immobile 497;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vicCARRARO CUZZANONE SNC;;;2689009;072021
TER;immobile 498;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic.CARRARO D`APRILE SNC;;;2689008;072021
TER;immobile 499;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. v.CARRARO DEI BOSCIA SNC;;;2689007;072021
TER;immobile 5;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA ALEARDI SNC;;;2689495;072021
TER;immobile 50;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CAPODIFERRO C. SNC;;;2689451;072021
TER;immobile 500;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE sCARRARO DELL`ACCAPPATORE SNC;;;2689006;072021
TER;immobile 501;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vicCARRARO DEL PONTE SNC;;;2689005;072021
TER;immobile 502;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE SvCARRARO DEL PUTIGNANESE SNC;;;2689004;072021
TER;immobile 503;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic.CARRARO DI MASCI SNC;;;2689003;072021
TER;immobile 504;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. v.CARRARO DI MUSILLO SNC;;;2689002;072021
TER;immobile 505;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE StrCARRARO DEL VADO MESTO SNC;;;2689001;072021
TER;immobile 506;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vCARRARO DON ANTONIO SNC;;;2689000;072021
TER;immobile 507;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str.vCARRARO FACCIA ROSSA SNC;;;2688999;072021
TER;immobile 508;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. CARRARO FAVALE SNC;;;2688998;072021
TER;immobile 509;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. CARRARO FIORE SNC;;;2688997;072021
TER;immobile 51;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CAPPELLINI SNC;;;2689450;072021
TER;immobile 510;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic.CARRARO FRANCESE SNC;;;2688996;072021
TER;immobile 511;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. v.CARRARO GERMINARIO SNC;;;2688995;072021
TER;immobile 512;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic.CARRARO GIACOBBE SNC;;;2688994;072021
TER;immobile 513;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vicCARRARO GIAMPAOLO SNC;;;2688993;072021
TER;immobile 5130;N.C.;LOCALITA GIOIA DEL COLLE SNC;;;2688623;072021
TER;immobile 514;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. CARRARO GIRARDI SNC;;;2688992;072021
TER;immobile 515;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vCARRARO LAMIE NUOVE SNC;;;2688991;072021
TER;immobile 516;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. CARRARO LATERZA SNC;;;2688990;072021
TER;immobile 517;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str.vCARRARO OCCHIOCHIUSO SNC;;;2688989;072021
TER;immobile 518;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vCARRARO  PARCO LARGO SNC;;;2688988;072021
TER;immobile 519;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic.CARRARO PARLANTE SNC;;;2688987;072021
TER;immobile 5194;CENTRO SOCIALE POLIFUNZIONALE PER ANZIANI E MINORI;LOCALITA GIOIA DEL COLLE SNC;;;2688611;072021
TER;immobile 5198;"FATTURA NR. 76  DEL 31/12/2009 SERV. DI CONSULENZA IN MATERIA DI FINANZA E PROGETTO
";LOCALITA GIOIA DEL COLLE SNC;;;2688609;072021
TER;immobile 52;STRADA COMUNALE URBANA - Forse era via(o vico) CAPUTO I (vico I)?;GIOIA DEL COLLE  VIA CAPUTO SNC;;;2689449;072021
TER;immobile 520;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str.vicCARRARO PENTINELLE SNC;;;2688986;072021
TER;immobile 521;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vicCARRARO PRIMAVERA SNC;;;2688985;072021
TER;immobile 522;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. CARRARO ROMANO SNC;;;2688984;072021
TER;immobile 523;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE S.vCARRARO RONGO DOMENICO SNC;;;2688983;072021
TER;immobile 524;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vCARRARO SANT`ELIGIO SNC;;;2688982;072021
TER;immobile 525;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str.vCARRARO SCARPALEGGIA SNC;;;2688981;072021
TER;immobile 526;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str.vCARRARO SERRA PAVONE SNC;;;2688980;072021
TER;immobile 527;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE S.v.CARRARO VOTANO DI VAL SNC;;;2688979;072021
TER;immobile 528;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic.CARRARO ZICCARDI SNC;;;2688978;072021
TER;immobile 529;STRADA COMUNALE EXTRAURBANA - Verificare : forse ha cambiato nome.;GIOIA DEL COLLE  STRADA VICINALECASATENERE SNC;;;2688977;072021
TER;immobile 53;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA (o vico) CAPUTO II SNC;;;2689448;072021
TER;immobile 530;STRADA COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. Vic. DEI CAZZOLLA SNC;;;2688976;072021
TER;immobile 5300;N.C.;GIOIA DEL COLLE;;;2688606;072021
TER;immobile 531;STRADA VICINALE COMUNALE EXTRAURBANA - Verificare se esiste ancora o ha cambiato nome.;GIOIOA DEL COLLE Str. vic. CEGLIE SNC;;;2688975;072021
TER;immobile 532;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. CIMAGLIA SNC;;;2688974;072021
TER;immobile 533;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. COLUCCI SNC;;;2688973;072021
TER;immobile 534;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. CONCARULO SNC;;;2688972;072021
TER;immobile 535;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. COTICCIA SNC;;;2688971;072021
TER;immobile 536;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. CUSCITO SNC;;;2688970;072021
TER;immobile 537;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. FICAZZELLA SNC;;;2688969;072021
TER;immobile 538;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. FRASCELLA LAMA SNC;;;2688968;072021
TER;immobile 539;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. FULLONE SNC;;;2688967;072021
TER;immobile 54;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CARACCIOLO SNC;;;2689447;072021
TER;immobile 540;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. GALATOLA SNC;;;2688966;072021
TER;immobile 541;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. GENTILE SNC;;;2688965;072021
TER;immobile 542;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. GIOSATTA SNC;;;2688964;072021
TER;immobile 543;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. DEI GIRARDI SNC;;;2688963;072021
TER;immobile 544;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. LA GROTTA SNC;;;2688962;072021
TER;immobile 545;STRADA COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. LAGO MAGNO SNC;;;2688961;072021
TER;immobile 546;STRADA COMUNALE EXTRAURBANA - Forse era chiamata LAMIE DI PIESCO.;GIOIOA DEL COLLE Str. vic. LAMA DI PIESCO SNC;;;2688960;072021
TER;immobile 547;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. LAMIE LATTA SNC;;;2688959;072021
TER;immobile 548;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. LEONETTO SNC;;;2688958;072021
TER;immobile 549;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. DEI LEZZI SNC;;;2688957;072021
TER;immobile 55;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CARANO ENRICO SNC;;;2689446;072021
TER;immobile 550;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. LOSITO SNC;;;2688956;072021
TER;immobile 551;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. DELLA MADONNA SNC;;;2688955;072021
TER;immobile 552;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. MARANGIARO SNC;;;2688954;072021
TER;immobile 553;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. MARTELLOTTA SNC;;;2688953;072021
TER;immobile 554;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. NUZZI SNC;;;2688952;072021
TER;immobile 555;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. LA PARATA SNC;;;2688951;072021
TER;immobile 556;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic.  PARCO OCCHIALI SNC;;;2688950;072021
TER;immobile 557;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. DEL PORCILE SNC;;;2688949;072021
TER;immobile 558;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. POZZO DI GELO SNC;;;2688948;072021
TER;immobile 559;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. PRISCIANTELLI SNC;;;2688947;072021
TER;immobile 56;STRADA COMUNALE URBANA - Verificare se esiste ancora, distinta da via CARANO E.;GIOIA DEL COLLE  VIA CARANO D.G. SNC;;;2689445;072021
TER;immobile 560;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vicQUOTE DI MONTURSI SNC;;;2688946;072021
TER;immobile 561;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. ROMANAZZI SNC;;;2688945;072021
TER;immobile 562;STRADA VICINALE COMUNALE EXTRAURBANA Str. vic. STRADA VIC.;GIOIOA DEL COLLE Str. vic. SAN DONATO SNC;;;2688944;072021
TER;immobile 563;STRADA COMUNALE EXTRAURBANA. O SAN CANDIDA.;GIOIOA DEL COLLE Str. vic. SANTA CANDIDA SNC;;;2688943;072021
TER;immobile 564;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. SASSINI SNC;;;2688942;072021
TER;immobile 565;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. SCANTONE SNC;;;2688941;072021
TER;immobile 566;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vicSCISCIO FRANCESCO SNC;;;2688940;072021
TER;immobile 567;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. SIGNORELLI SNC;;;2688939;072021
TER;immobile 568;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. STEA SNC;;;2688938;072021
TER;immobile 569;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. TARANTINO SNC;;;2688937;072021
TER;immobile 57;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CARDUCCI GIOSUE` SNC;;;2689444;072021
TER;immobile 570;STRADA COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. DEL TARANTO SNC;;;2688936;072021
TER;immobile 571;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. TERREVOLE SNC;;;2688935;072021
TER;immobile 572;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. TORCHIO SNC;;;2688934;072021
TER;immobile 573;TUFARE DELLE, STRADA COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. DELLE TUFARE SNC;;;2688933;072021
TER;immobile 574;VALLATA, STRADA COMUNALE EXTRAURBANA;GIOIOA DEL COLLE Str. vic. VALLATA SNC;;;2688932;072021
TER;immobile 575;STRADA VICINALE COMUNALE EXTRAURBANA. Forse era Str. vic. VILLA;GIOIOA DEL COLLE Str. vic. LA VILLA SNC;;;2688931;072021
TER;immobile 576;STRADA VICINALE COMUNALE EXTRAURBANA;GIOIA DEL COLLE  VIA ZIMILICCHIO (Str.vic) SNC;;;2688930;072021
TER;immobile 58;STRADA COMUNALE URBANA - Era via CARDUCCI GIOSUE` VICO I.;GIOIA DEL COLLE  VIA PIRANDELLO SNC;;;2689443;072021
TER;immobile 59;STRADA COMUNALE URBANA;GIOIOA DEL COLLE Vico CARDUCCI GIOSUE` II SNC;;;2689442;072021
TER;immobile 6;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA ALFIERI VITTORIO SNC;;;2689494;072021
TER;immobile 60;STRADA COMUNALE URBANA - Verificare SE esiste ancora.;GIOIA DEL COLLE  VIA CARENA SNC;;;2689441;072021
TER;immobile 61;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CARONTE SNC;;;2689440;072021
TER;immobile 62;Era forse VICO CASETTE, STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CASETTE SNC;;;2689439;072021
TER;immobile 63;STRADA COMUNALE URBANA, dal centro paese fino al casello autostradale.;GIOIA DEL COLLE  VIA CASSANO Paolo SNC;;;2689438;072021
TER;immobile 64;Forse era VIA CASSOTTI, STRADA COMUNALE URBANA;GIOIOA DEL COLLE Vico CASSOTTI SNC;;;2689437;072021
TER;immobile 65;STRADA COMUNALE URBANA. Nella zona centro SUD da via Canudo a via F.lli Cairoli.;GIOIA DEL COLLE  VIA CASTELLANETA E. SNC;;;2689436;072021
TER;immobile 66;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CATAPANO SNC;;;2689435;072021
TER;immobile 6696;Ceduto in dititto di superficie a Livellario (del terreno) Resta Antonio nato a GIOIA DEL COLLE il 29/10/1935.;GIOIOA DEL COLLE CONTRADA MONTURSI SNC;;;2688589;072021
TER;immobile 67;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CAVALLO SNC;;;2689434;072021
TER;immobile 6751;TERRENO IN LOCALITA` MARCHESANA - PASCOLO;GIOIA DEL COLLE  LOC. MARCHESANA DI GIOIA LOC. MARCHESANA/SNC;;;2688587;072021
TER;immobile 6752;TERRENO IN LOCALITA` PARCO D`OCCHIALI IN AGRO DI GIOIA DEL COLLE  - PASCOLO;GIOIA DEL COLLE  PARCO D`OCCHIALI LOCALITA GIOIA DEL COLLE/SNC;;;2688586;072021
TER;immobile 6753;TERRENO IN LOCALITA` MARCHESANA IN AGRO DI GIOIA DEL COLLE  -  PASCOLO;LOCALITA GIOIA DEL COLLE/SNC;;;2688585;072021
TER;immobile 6754;TERRENO IN LOCALITA` MARCHESANA IN AGRO DI GIOIA DEL COLLE              ULIVETO;GIOIA DEL COLLE MARCHESANA LOCALITA GIOIA DEL COLLE SNC;;;2688584;072021
TER;immobile 6755;TERRENO IN ADIACENZA STR. VIC. MILANO IN AGRO DI GIOIA DEL COLLE        SEMINATIVO;GIOIOA DEL COLLE Str. vic. MILANO SNC;;;2688583;072021
TER;immobile 6756;TERRENO IN AGRO DI GIOIA DEL COLLE - VIGNETO;LOCALITA GIOIA DEL COLLE SNC;;;2688582;072021
TER;immobile 6757;TERRENO IN AGRO DI GIOIA DEL COLLE  -  MANDORLETO;LOCALITA GIOIA DEL COLLE SNC;;;2688581;072021
TER;immobile 6758;TERRENO IN AGRO DI GIOIA DEL COLLE  - MANDORLETO;LOCALITA GIOIA DEL COLLE SNC;;;2688580;072021
TER;immobile 6759;TERRENO IN AGRO DI GIOIA DEL COLLE  - - MANDORLETO;LOCALITA GIOIA DEL COLLE SNC;;;2688579;072021
TER;immobile 6760;TERRENO IN AGRO DI GIOIA DEL COLLE  - MANDORLETO;LOCALITA GIOIA DEL COLLE SNC;;;2688578;072021
TER;immobile 6762;TERRENO IN AGRO DI GIOIA DEL COLLE  -  INCOLTO STERILE;LOCALITA GIOIA DEL COLLE SNC;;;2688577;072021
TER;immobile 6763;TERRENO IN AGRO DI GIOIA DEL COLLE - INCOLTO STERILE;LOCALITA GIOIA DEL COLLE SNC;;;2688576;072021
TER;immobile 6764;TERRENO IN AGRO DI GIOIA DEL COLLE   -  INCOLTO STERILE;LOCALITA GIOIA DEL COLLE SNC;;;2688575;072021
TER;immobile 6765;TERRENO IN LOCALITA` PISCULLO IN AGRO DI GIOIA DEL COLLE  - PASCOLO;GIOIA DEL COLLE PISCULLO LOCALITA PISCULLO/SNC;;;2688574;072021
TER;immobile 6767;TERRENO IN LOCALITA` VELO ZELO IN AGRO DI GIOIA DEL COLLE               ORTO;GIOIA DEL COLLE VELO ZELO  VIA MILANO/SNC;;;2688573;072021
TER;immobile 6768;TERRENO IN AGRO DI GIOIA DEL COLLE  - - PASCOLO;GIOIA DEL COLLE  VIA MILANO/SNC;;;2688572;072021
TER;immobile 6769;TERRENO IN LOCALITA` BACCALA` IN AGRO DI GIOIA DEL COLLE   -  SEMINATIVO ARBORATO;GIOIA DEL COLLE BACCALA`  VIA MILANO/SNC;;;2688571;072021
TER;immobile 6770;TERRENO IN AGRO DI GIOIA DEL COLLE                                      SEMINATIVO ARBORATO;LOCALITA GIOIA DEL COLLE SNC;;;2688570;072021
TER;immobile 6772;TERRENO IN AGRO DI GIOIA DEL COLLE - - SEMINATIVO;LOCALITA GIOIA DEL COLLE SNC;;;2688569;072021
TER;immobile 6773;TERRENO IN AGRO DI GIOIA DEL COLLE  - - SEMINATIVO ARBORATO;GIOIA DEL COLLE  VIA MILANO/SNC;;;2688568;072021
TER;immobile 6774;TERRENO : SEMINATIVO IN AGRO DI GIOIA DEL COLLE   -;LOCALITA GIOIA DEL COLLE SNC;;;2688567;072021
TER;immobile 6775;TERRENO : SEMINATIVO IN LOCALITA` CHIUSA -;GIOIA DEL COLLE LOCALITA` CHIUSA LOCALITA GIOIA DEL COLLE SNC;;;2688566;072021
TER;immobile 6778;TERRENO : PASCOLO IN LOCALITA` SANTO MOLA;GIOIA DEL COLLE SANTO MOLA DI GIOIA LOCALITA SANTO MOLA/SNC;;;2688565;072021
TER;immobile 6781;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688564;072021
TER;immobile 6782;TERRENO IN LOCALITA` SAVONAROLA IN AGRO DI GIOIA DEL COLLE              ORTO;GIOIA DEL COLLE SAVONAROLA LOCALITA GIOIA DEL COLLE SNC;;;2688563;072021
TER;immobile 6783;TERRENO IN AGRO DI GIOIA DEL COLLE - - ORTO;LOCALITA GIOIA DEL COLLE SNC;;;2688562;072021
TER;immobile 6785;TERRENO IN AGRO DI GIOIA DEL COLLE - - ORTO;LOCALITA GIOIA DEL COLLE SNC;;;2688561;072021
TER;immobile 6786;"TERRENO - Era SEMINATIVO ora area da urbanizzare della Scuola Media ""Carano""";LOCALITA GIOIA DEL COLLE SNC;;;2688560;072021
TER;immobile 6788;TERRENO IN AGRO DI GIOIA DEL COLLE  -- SEMINATIVO;LOCALITA GIOIA DEL COLLE SNC;;;2688559;072021
TER;immobile 6789;TERRENO IN AGRO DI GIOIA DEL COLLE  -- SEMINATIVO;LOCALITA GIOIA DEL COLLE SNC;;;2688558;072021
TER;immobile 6790;TERRENO IN AGRO DI GIOIA DEL COLLE  -- SEMINATIVO;LOCALITA GIOIA DEL COLLE SNC;;;2688557;072021
TER;immobile 6791;TERRENO IN AGRO DI GIOIA DEL COLLE  - - ORTO;LOCALITA GIOIA DEL COLLE SNC;;;2688556;072021
TER;immobile 6792;TERRENO IN AGRO DI GIOIA DEL COLLE                                      ORTO;LOCALITA GIOIA DEL COLLE SNC;;;2688555;072021
TER;immobile 6796;TERRENO IN LOCALITA` SAN PIETRO IN AGRO DI GIOIA DEL COLLE  - PASCOLO;GIOIA DEL COLLE SAN PIETRO LOCALITA SAN PIETRO/SNC;;;2688554;072021
TER;immobile 6797;TERRENO IN LOCALITA` PISCINA IN AGRO DI GIOIA DEL COLLE  - PASCOLO;LOCALITA GIOIA DEL COLLE SNC;;;2688553;072021
TER;immobile 6798;TERRENO IN LOCALITA` MARZAGAGLIA - PASCOLO;GIOIA DEL COLLE MARZAGAGLIA LOCALITA GIOIA DEL COLLE/SNC;;;2688552;072021
TER;immobile 6799;TERRENO IN LOCALITA` MARZAGAGLIA IN AGRO DI GIOIA DEL COLLE  -  SEMINATIVO;GIOIA DEL COLLE MARZAGAGLIA LOCALITA GIOIA DEL COLLE/SNC;;;2688551;072021
TER;immobile 68;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CAVOUR CAMILLO BENSO SNC;;;2689433;072021
TER;immobile 6801;TERRENO IN LOCALITA` MARZAGAGLIA IN AGRO DI GIOIA DEL COLLE   -  PASCOLO;GIOIA DEL COLLE MARZAGAGLIA LOCALITA GIOIA DEL COLLE/SNC;;;2688550;072021
TER;immobile 6802;TERRENO IN LOC. MARZAGAGLIA-MONTURSI IN AGRO DI GIOIA DEL COLLE         SEMINATIVO;GIOIA DEL COLLE MARZAGAGLIA-MONTURSI LOCALITA GIOIA DEL COLLE/SNC;;;2688549;072021
TER;immobile 6803;TERRENO IN LOC. MARZAGAGLIA-MONTURSI IN AGRO DI GIOIA DEL COLLE  - PASCOLO;GIOIA DEL COLLE MARZAGAGLIA-MONTURSI LOCALITA GIOIA DEL COLLE/SNC;;;2688548;072021
TER;immobile 6804;TERRENO IN LOC. MARZAGAGLIA-MONTURSI IN AGRO DI GIOIA DEL COLLE  - PASCOLO;GIOIA DEL COLLE MARZAGAGLIA-MONTURSI LOCALITA GIOIA DEL COLLE/SNC;;;2688547;072021
TER;immobile 6806;TERRENO IN LOCALITA` MURGIA IN AGRO DI GIOIA DEL COLLE  -  PASCOLO;GIOIA DEL COLLE MURGIA LOCALITA GIOIA DEL COLLE/SNC;;;2688546;072021
TER;immobile 6808;TERRENO IN LOCALITA` MURGIA IN AGRO DI GIOIA DEL COLLE  - - SEMINATIVO;GIOIA DEL COLLE MURGIA LOCALITA GIOIA DEL COLLE/SNC;;;2688545;072021
TER;immobile 6809;TERRENO IN LOCALITA` MURGIA IN AGRO DI GIOIA DEL COLLE  - - SEMINATIVO;GIOIA DEL COLLE MURGIA LOCALITA GIOIA DEL COLLE/SNC;;;2688544;072021
TER;immobile 6810;TERRENO IN LOCALITA` MURGIA IN AGRO DI GIOIA DEL COLLE   - - SEMINATIVO;GIOIA DEL COLLE MURGIA LOCALITA GIOIA DEL COLLE/SNC;;;2688543;072021
TER;immobile 6811;TERRENO IN LOCALITA` MURGIA IN AGRO DI GIOIA DEL COLLE  - - PASCOLO;GIOIA DEL COLLE MURGIA LOCALITA GIOIA DEL COLLE/SNC;;;2688542;072021
TER;immobile 6812;TERRENO IN LOCALITA` MURGIA IN AGRO DI GIOIA DEL COLLE  - - PASCOLO;GIOIA DEL COLLE MURGIA LOCALITA GIOIA DEL COLLE/SNC;;;2688541;072021
TER;immobile 6813;TERRENO IN LOCALITA` MURGIA IN AGRO DI GIOIA DEL COLLE   - PASCOLO;GIOIA DEL COLLE MURGIA LOCALITA GIOIA DEL COLLE/SNC;;;2688540;072021
TER;immobile 6814;TERRENO : PASCOLO;LOCALITA MARZAGLIA/SNC;;;2688539;072021
TER;immobile 6815;TERRENO : PASCOLO ARBORATO;LOCALITA GIOIA DEL COLLE SNC;;;2688538;072021
TER;immobile 6816;TERRENO : PASCOLO;LOCALITA GIOIA DEL COLLE SNC;;;2688537;072021
TER;immobile 6817;TERRENO : PASCOLO;LOCALITA GIOIA DEL COLLE SNC;;;2688536;072021
TER;immobile 6818;TERRENO : PASCOLO;GIOIA DEL COLLE MARZAGAGLIA LOCALITA GIOIA DEL COLLE SNC;;;2688535;072021
